locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)",AkbariReichNature2026; LazaridisStamatoyannopoulosNature2017; SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",33,497,0.24982677400112152,35.17725,25.4411,europe,4383.644220877799
"Kivutkalns (Vidzeme Region, Salaspils District)",MittnikKrauseNatComm2018,2,"5,000-2,000 BP",10,44,0.25016576051712036,56.852,24.272,europe,5481.557405641401
"S'Orcu ‘e Tueri (Sardinia, Nuoro, Perdasdefogu)",MarcusNovembreNatComm2020,2,"5,000-2,000 BP",9,36,0.25025254487991333,39.667222,9.426111,europe,5276.969531250993
"Cueva de las Lechuzas (Valencian community, Alicante, Villena)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",10,45,0.25040796399116516,38.630293,-0.8629999999999999,europe,6166.570795027002
"Jierzankale (Jirzankal) (Xinjiang, Kashi (Kashgar) Region, Tashikuergan (Taxkorgan) County)",KumarFuScience2022,2,"5,000-2,000 BP",13,78,0.25045156478881836,37.769999999999996,75.22000000000001,asia,6578.946381667445
"Riparo sotto roccia Su Asedazzu (Sardinia, SouthSardinia, Seulo)",MarcusNovembreNatComm2020,2,"5,000-2,000 BP",8,18,0.25071507692337036,39.870001,9.2356,europe,5288.657025854678
"Isbister (Scotland, Orkney Islands, South Ronaldsay, Liddle)",AkbariReichNature2026; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.2507167458534241,58.744956,-2.916882,europe,6618.781582422096
"Aesch (Basel-Landschaft, Laufen)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",25,300,0.2507914900779724,47.46541299999999,7.601691,europe,5468.8583414773475
"Su Grutta ’e is Bittuleris (Sardinia, South Sardinia, Seulo)",MarcusNovembreNatComm2020,2,"5,000-2,000 BP",5,5,0.2508615553379059,39.870003,9.2356,europe,5288.6569849442
"Falköping-5 (Västra Götalands län, Falköping)",AllentoftWillerslevNature2024,2,"5,000-2,000 BP",8,15,0.2510996162891388,58.166,13.573,europe,5861.992455899142
"Rössberga (Götaland, Västergötland)",MalmströmJakobssonProcBiolSci2019; SeersholmSikoraNature2024,2,"5,000-2,000 BP",9,18,0.2511916160583496,58.183333,13.65,europe,5861.042299786662
"Nea Styra (Thessalia-Central Greece, Stereas Elladas)",SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",5,10,0.25123727321624756,38.17975,24.207417,europe,4150.168112062546
"Evdyk-1 (Kalmykia Republic of, Ketchenerovsky District, Evdyk Village)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.25124591588974,47.361361,45.128708,asia,4724.99666270011
"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",AkbariReichNature2026; AntonioPritchardScience2019; MarcusNovembreNatComm2020,2,"5,000-2,000 BP",11,55,0.2515069544315338,40.81026099999999,8.444322999999999,europe,5338.803192631462
"Koszyce-3 (Lesser Poland Province, Proszowice County, Koszyce)",ChyleńskiMalmströmNatComm2023; SchroederAllentoftPNAS2019,2,"5,000-2,000 BP",17,135,0.2515125572681427,50.170137,20.579034,europe,4869.134654884554
"Perdasdefogu (Sardinia, Nuoro)",FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",4,6,0.25156283378601074,39.683255,9.433333,europe,5276.012923223332
"Camino del Molino (Murcia, Caravaca)",OlaldeReichNature2018; Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",9,14,0.25184792280197144,38.102807,-1.8654409999999997,europe,6266.74444052768
"Frälsegården (Västra Götalands län, Falköping, Falbygden)",AllentoftWillerslevNature2024; SeersholmSikoraNature2024,2,"5,000-2,000 BP",36,431,0.251984566450119,58.164400000000015,13.4547,europe,5865.77532211492
"Alto de la Huesera (Basque Country, Álava, Laguardia)",AkbariReichNature2026; LipsonReichNature2017; OlaldeReichScience2019,2,"5,000-2,000 BP",7,20,0.25225895643234253,42.56950799999999,-2.5660829999999994,europe,6225.1931856164065
"Es Forat de ses Aritges (Balearic Islands, Son Oleo, Son Blanc)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",6,7,0.2523232400417328,39.99,3.84,europe,5738.168608047064
"Links of Noltland (Scotland, Orkney, Westray)",DuliasRichardsPNAS2022,2,"5,000-2,000 BP",21,42,0.2523989975452423,59.327009999999994,-3.0057199999999993,europe,6654.835208421342
"Afanasieva Gora (Khakassia Republic of, Bogradsky District, Pervomayskoye Village)",AkbariReichNature2026; AllentoftWillerslevNature2015; LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",9,36,0.2524859607219696,54.35661,90.919186,asia,7867.261834744215
"Smiljan (Lika-Senj County, Grad Gospić)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.25252094864845276,44.555384,15.310516000000002,europe,4805.732786167491
"Grotte-des-Tortues (Occitanie Region, Aude Department, Narbonne Arrondissement, La Clape)",Seguin-OrlandoOrlandoCurrBiol2021,2,"5,000-2,000 BP",4,6,0.25267526507377625,43.149777,3.060539,europe,5763.163298864396
"Chograyskiy (Kalmykia Republic of, Iki-Burul'sky District)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.25270605087280273,45.550203,44.661972,asia,4544.545866038292
"El Mirador Cave (Castilla y León, Burgos, Atapuerca)",AkbariReichNature2026; MathiesonReichNature2015,2,"5,000-2,000 BP",15,91,0.2531830668449402,42.333333,-3.5,europe,6304.436261557979
"Carrowkeel (Sligo County, Ballinacarrow)",CassidyBradleyNature2020,2,"5,000-2,000 BP",6,15,0.25328329205513,54.058617000000005,-8.382059,europe,6745.69229968544
"Sima del Ángel (Andalusia, Córdoba, Lucena)",AkbariReichNature2026; González-FortesBarbujaniProcBiolSci2019; OlaldeReichScience2019,2,"5,000-2,000 BP",17,51,0.2532874345779419,37.24,-4.24,europe,6494.988148175433
"Vostochny-Manych-3 (Kalmykia Republic of, Iki-Burulsky District, Chogray Water Reservoir)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.25335249304771423,45.518101,44.619,asia,4539.664144743522
"Inskoy-Dol (Altai Krai, Krasnoshchyokovsky District)",LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.2536271810531616,51.3120278,83.0635694,asia,7304.067381634497
Perachora Cave (Corinthia),KoptekinSomelCurrBiol2023,2,"5,000-2,000 BP",5,9,0.25374656915664673,37.808,23.786,europe,4205.5337433564955
"Shushuk-50 (Adygea Republic of, Maykopsky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",8,8,0.25377094745635986,44.275349,40.325382,asia,4232.776166154027
"Haunstetten-Postillionstraße (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019,2,"5,000-2,000 BP",15,51,0.2538236081600189,48.29573000000001,10.89103,europe,5271.384286159688
"Jagodnjak-Krčevine (Osijek-Baranja County, Općina Jagodnjak)",FreilichPinhasiSciRep2021,2,"5,000-2,000 BP",6,15,0.2538371682167053,45.695289,18.564403,europe,4622.161581323513
"Yunatsite (Pazardzhik Province, Pazardzhik Municipality)",PenskeHaakNature2023,2,"5,000-2,000 BP",11,54,0.25387072563171387,42.23222700000001,24.262688,europe,4038.1556211798807
"Les Pointes et les Grèvottes (Grand Est Region, Aube Department, Bréviandes)",ParasayanGeiglSciAdv2024,2,"5,000-2,000 BP",7,21,0.2539032995700836,48.258300000000006,4.1036,europe,5743.8412923801
"Puntal de los Carniceros (Valencian community, Alicante, Villena)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",4,6,0.25401052832603455,38.627399,-0.864597,europe,6166.78968284833
"Tuchoměřice (Central Bohemian Region, Prague-West District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",6,15,0.2541499733924866,50.137677,14.273410999999998,europe,5168.783529750021
"Komsomolec 1-Marfa (Stavropol Krai, Kirovsky Municipality)",GhalichiHaakNature2024,2,"5,000-2,000 BP",11,37,0.2544783651828766,43.977284,43.516372999999994,asia,4351.971616165515
"Aven de la Boucle (Occitanie Region, Gard Department, Corconne)",ArzelieriPruvostProcBiolSci2024,2,"5,000-2,000 BP",8,18,0.2545177936553955,43.52,3.56,europe,5721.9167301937505
Sund (Central Norway/ Trøndelag),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",13,58,0.254660964012146,63.86040000000001,11.306999999999999,europe,6461.367981868483
"Krivyansky-9 (Rostov Oblast, Oktyabrsky District, Krivyanskaya Village)",AkbariReichNature2026; LazaridisReichNature2025,2,"5,000-2,000 BP",21,190,0.25471702218055725,47.413339999999984,40.180240000000005,asia,4536.108697527618
"Koukounaries (Cyclades, Paros)",SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.2547728419303894,37.126595,25.208784,europe,4192.105879287972
"La Almoloya (Murcia, Pliego)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",67,2095,0.2548283338546753,37.952759,-1.5079999999999998,europe,6241.596768399018
"Humanejos (Madrid, Parla)",OlaldeReichNature2018; OlaldeReichScience2019,2,"5,000-2,000 BP",12,16,0.2548390030860901,40.220000000000006,-3.7599999999999993,europe,6366.21150357335
"Polizzello (Sicily, Caltanissetta)",ReitsemaReichPNAS2022,2,"5,000-2,000 BP",19,171,0.2550351619720459,37.608431,13.834838,europe,4972.744552246454
"Haunstetten-Unterer-Talweg-58-62 (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019,2,"5,000-2,000 BP",7,10,0.255049467086792,48.316109999999995,10.891530000000001,europe,5272.298481826584
"Karasuk-3 (Khakassia Republic of, Bogradsky District, Pervomayskoye Village)",AkbariReichNature2026; NarasimhanReichScience2019; WohnsMcVeanScience2022,2,"5,000-2,000 BP",8,28,0.2552011013031006,54.619894,90.802179,asia,7862.205488075966
"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",13,48,0.25527697801589966,41.4391,1.5733,europe,5900.886887551424
"Krasikovo (Orenburg Oblast, Krasnogvardeysky District)",LazaridisReichNature2025,2,"5,000-2,000 BP",5,10,0.2553583085536957,52.82295280000001,53.6541667,asia,5581.257607544019
"La Bastida (Murcia, Totana)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",10,40,0.25544998049736023,37.762609,-1.5619999999999998,europe,6252.370362850463
Radovesice_II (UstiRegion),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",7,21,0.25570282340049744,50.53137859999999,13.8112481,europe,5221.7184697351695
"Nizhny-Tyumechin-1 (Altai Republic, Ongudaysky District, Elo Village)",AkbariReichNature2026; LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.25571417808532715,50.7536463,85.5566696,asia,7469.208403050568
"Spiridonovka-4 (Samara Oblast, Volzhsky District, Spiridonovka Village)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.2558656930923462,53.029999999999994,50.39,asia,5451.672631371954
Lazarides (Aegina),SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",5,10,0.2559416592121124,37.721203,23.50542,europe,4229.753533359826
"Żerniki Górne-1 (Świętokrzyskie Province, Busko County, Busko-Zdrój)",ChyleńskiMalmströmNatComm2023,2,"5,000-2,000 BP",31,194,0.25599899888038635,50.46499999999998,20.79600000000001,europe,4889.075944943139
"El Portalón Cave (Castilla y León, Burgos, Atapuerca)",GüntherJakobssonPNAS2015; ValdioseraJakobssonPNAS2018,2,"5,000-2,000 BP",7,13,0.2560720443725586,42.352669999999996,-3.5183199999999997,europe,6305.650794932447
"Le Cailar ""Place de la Saint-Jean"" (Occitanie Region, Gard Department, Nîmes Arrondissement)",FisherPruvostiScience2022,2,"5,000-2,000 BP",5,10,0.2561506927013397,43.6667,4.2333,europe,5667.688058270079
"Königsbrunn-Obere-Kreuzstraße (Baugebiet-110) (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",18,63,0.25621646642684937,48.26656,10.87857,europe,5270.871104294671
"Barbuise les Grèves de Frécul (Grand Est Region, Aube Department, Nogent-sur-Seine Arrondissement)",FisherPruvostiScience2022,2,"5,000-2,000 BP",5,10,0.2562829256057739,48.550001,3.5833,europe,5789.118428931284
"Krasnogvardeyskoe (Stavropol Krai, Krasnogvardeysky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",5,9,0.2563279867172241,45.824999,41.583968,asia,4431.4034872458005
"Wervershoof-Zwaagdijk (Noord-Holland, Medemblik)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.2563757300376892,52.712,5.145,europe,5854.639841021302
"Anghelu Ruju (Sardinia, Sassari Province)",FernandesReichNatEcolEvol2020; PattersonReichNature2021,2,"5,000-2,000 BP",8,21,0.2563925087451935,40.626667,8.323056,europe,5351.609823954279
"Marcita (Sicily, Trapani, Castelvetrano)",FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",5,10,0.2564362585544586,37.68,12.789,europe,5055.825746881455
"Novilara (Marche, Pesaro e Urbino)",RavasiniTrombettaGenomeBiol2024,2,"5,000-2,000 BP",57,212,0.2565682530403137,43.85869999999999,12.931299999999997,europe,4973.574369992039
"Tepe Hissar (Semnan Province, Damghan)",LazaridisReichNature2025; NarasimhanReichScience2019; RohlandReichGenomeRes2022,2,"5,000-2,000 BP",9,36,0.2565765976905823,36.1544444,54.3836111,asia,4723.010760221681
"Mayaky (Odesa Oblast, Bilyaivs'kyi District, Mayaky Municipality)",NikitinReichNature2025; PenskeHaakNature2023,2,"5,000-2,000 BP",4,6,0.2565804123878479,46.397,30.272,europe,4325.863785509458
"Slobodzeya (Transnistria, Camenca District, Sadki)",LazaridisReichScience2022; NikitinReichNature2025,2,"5,000-2,000 BP",4,6,0.2565877139568329,47.919275,28.85375278,europe,4470.992030177976
"Wartau (St  Gallen, Sankt Gallen)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",8,21,0.2566013038158417,47.45,9.292,europe,5347.2597131914945
"Wehringen-Hochfeld (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",9,33,0.2566516697406769,48.25283,10.80879,europe,5274.940519874811
"Oberottmarshausen-Kiesgrube-Lauter (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",20,31,0.25666338205337524,48.22519,10.849770000000001,europe,5270.907889229258
Kalvehavegaard (Funen),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",4,6,0.2566690146923065,55.4391786,10.6329779,europe,5744.238757294099
"Kiziliskiy (Chelyabinsk Oblast, Kizilsky District)",AkbariReichNature2026,2,"5,000-2,000 BP",5,10,0.25678056478500366,52.7021917,58.9198056,asia,5839.742122050994
"Tell-Atchana (Hatay, Reyhanlı)",IngmanStockhammerPLoSOne2021,2,"5,000-2,000 BP",10,45,0.2568050026893616,36.2378,36.3847,asia,3301.4827114479212
"Camino de las Yeseras (Madrid, San Fernando de Henares)",AllentoftWillerslevNature2024; OlaldeReichNature2018; OlaldeReichScience2019,2,"5,000-2,000 BP",16,33,0.2568123936653137,40.439722,-3.506389,europe,6340.097783065952
"Battlesbury Bowl (England, Wiltshire)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.25693318247795105,51.217744,-2.136648,europe,6260.389688509908
"Geoksyur (Ahai Region, Tejen)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,5,0.2569880187511444,37.1907,61.0343,asia,5326.742538806512
"Jirentaigoukou (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",10,45,0.2570091485977173,43.790000000000006,82.64,asia,7202.668453652697
"Tsatsa (Volgograd Oblast, Svetloyarsky District, Tsatsa Village)",AkbariReichNature2026; LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.257018506526947,48.1833333,44.6666667,asia,4778.6553780060185
"Zhagunluke (Zaghunluq) (Xinjiang, Bayinguoleng Region, Qiemo Count)",KumarFuScience2022,2,"5,000-2,000 BP",15,63,0.25703996419906616,38.269999999999996,85.33,asia,7458.289742915729
Beirut,HaberTyler-SmithAJHG2020,2,"5,000-2,000 BP",16,119,0.2570790648460388,33.89639,35.50833,asia,3052.9598770425446
Tiryns (Argolid),SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.2570856213569641,37.5995263,22.7995951,europe,4284.283540019596
"Caishichang (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",8,25,0.25716233253479004,43.8002,82.51,asia,7192.255182812463
"Raven Scar Cave (England, North Yorkshire, Ingleton)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.25718480348587036,54.155105000000006,-2.472049,europe,6380.321800488319
"East Coast Pipeline (field 16) (England, East Yorkshire, Thornholme)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.2572701871395111,54.1264722,-0.2879667,europe,6247.135842295785
Velika Gruda (Kotor Municipality),AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",18,85,0.25728660821914673,42.3822,18.7403,europe,4482.294320852456
"Galls Carboners (Catalonia, Tarragona, Mont-ral)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",7,21,0.2573177218437195,41.29160000000001,1.0638000000000003,europe,5945.247817725736
"Roudnice-nad-Labem (Ústecký Region, Litoměřice District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",7,21,0.25740739703178406,50.41684300000001,14.245509,europe,5189.815503713973
"Spreitenbach CWC (Aargau, Kulm)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",11,55,0.25744548439979553,47.255,8.2158,europe,5417.855651419067
"Grachevka-2 (Samara Oblast, Krasnoyarsky District, Grachevka Village)",AkbariReichNature2026; LazaridisReichNature2025; NarasimhanReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.2574497163295746,53.58975,50.571292,asia,5507.594125394091
"Kleinaitingen-Gewerbegebiet-Nord (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",31,203,0.25746312737464905,48.222809999999996,10.84499,europe,5271.121401310973
"Buffa (Sicily, Palermo)",AkbariReichNature2026; FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",7,21,0.25753575563430786,37.90800000000001,13.477999999999998,europe,4990.25218441167
"Liubasha|Novohryhoryvka (Odesa Oblast, Mykolaivskyi District, Novohryhorivka Village, Kugran Liubasha)",NikitinReichNature2025,2,"5,000-2,000 BP",5,5,0.2575559914112091,47.552428,30.326731000000002,europe,4450.3183563119055
"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,41,0.25759539008140564,43.9672237,16.432670800000004,europe,4701.892398326629
"Kamenny-Ambar-5 (Chelyabinsk Oblast, Kartalinsky District, Yuzhno-Stepnoe Village)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",50,995,0.257629930973053,52.81666700000001,60.466667000000015,asia,5931.418299268058
"Trethellan Farm (England, Cornwall, Redruth, Trethellan Water)",PattersonReichNature2021,2,"5,000-2,000 BP",8,9,0.25766560435295105,50.203523,-5.199698,europe,6448.710557155501
"Esperstedt (Saxony-Anhalt, Saalekreis)",MathiesonReichNature2015,2,"5,000-2,000 BP",16,107,0.25770413875579834,51.42,11.68,europe,5400.22481810626
"Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate)",SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",16,45,0.25777825713157654,35.798,36.798,asia,3287.38592707246
"Rabat (Surxondaryo Region, Boysun District, Boysun City)",KumarFuMolBiolEvol2021,2,"5,000-2,000 BP",18,44,0.25780797004699707,38.102999999999994,67.27500000000002,asia,5883.45566733856
"Pian Sultano (Lazio, Rome)",MootsPinhasiNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.25794148445129395,42.0263,11.9483,europe,5038.038902955532
"Worlebury (England, North Somerset)",PattersonReichNature2021,2,"5,000-2,000 BP",7,10,0.2579669654369354,51.357333999999994,-2.9882820000000003,europe,6321.611858924536
"Dolmen du Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette Arrondissement, Le Lauzet-Ubaye)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",8,28,0.2579762041568756,44.476649,6.36906,europe,5501.310732230895
"Birlik (Almaty Region, Talgar District)",DamgaardWillerslevNature2018; Gnecchi-RusconeKrauseSciAdv2021; JärveVillemsCurrBiol2019,2,"5,000-2,000 BP",5,6,0.25799301266670227,51.138708,75.715189,asia,6799.545217571476
"Aktogai (Abay Region, Urzhar District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.25799569487571716,46.965867,80.034733,asia,7022.118678519424
"Tarquinia (Lazio, Viterbo)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",16,120,0.2580125629901886,42.249972,11.767892,europe,5052.9019835093695
"Brandýs-nad-Labem (Central Bohemian Region, Prague-East District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",10,45,0.25804784893989563,50.17420700000001,14.646466999999998,europe,5150.681042506258
"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Gnecchi-RusconeKrauseSciAdv2021,2,"5,000-2,000 BP",4,5,0.25809192657470703,50.65421,57.170474,asia,5606.672854369191
"Leubingen-1 (Thüringen, Kyffhäuserkreis)",PenskeHaakSciRep2024,2,"5,000-2,000 BP",41,803,0.25821006298065186,51.190278,11.169722,europe,5414.161810401234
Zagorje ob Savi (Central Sava),AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.25823691487312317,46.13711,14.992415,europe,4890.094338877522
"Kútvölgyi-dűlő-Zamárdi-56-89 (Somogy County, Siófok)",PattersonReichNature2021,2,"5,000-2,000 BP",9,26,0.25824230909347534,46.875901,17.96734,europe,4732.700212209233
"Carsington Pasture Cave (England, Derbyshire, Brassington)",DuliasRichardsPNAS2022; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",10,45,0.25824642181396484,53.07980299999999,-1.6409419999999997,europe,6288.108996707875
"Kápolnadomb-Gór (Vas County, Sárvár)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.258254736661911,47.353728,16.794725,europe,4835.869695529709
"Ginchi (Dagestan Republic of, Shamilsky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",7,7,0.2582683265209198,42.377,46.605837,asia,4403.323812537441
"Dali-1 (Jetisu Region, Aqsu District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.25829386711120605,45.132378,79.364394,asia,6950.546203826434
Ciumai (Taraclia District),LazaridisReichNature2025; LazaridisReichScience2022,2,"5,000-2,000 BP",4,5,0.2583214342594147,45.77967,28.569058,europe,4232.095950691942
"Gravelly Guy (England, Oxfordshire, Stanton Harcourt)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.2583353519439697,51.74585,-1.416236,europe,6228.016829430011
"Singen (Baden-Württemberg, Freiburg, Konstanz)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",15,103,0.2583525478839874,47.76709700000001,8.872239000000004,europe,5388.553206368084
"Songshugou (Xinjiang, Aletai Region, Jimunai (Jeminay) County)",KumarFuScience2022; ZhangCuiNature2021,2,"5,000-2,000 BP",11,54,0.2583945691585541,47.43999999999999,85.87,asia,7465.588262510779
"Molenaarsgraaf (Zuid-Holland, Molenlanden)",OlaldeReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.25840461254119873,51.886,4.855,europe,5830.958800029706
"Füzesabony-Kettőshalom (Csongrád-Csanád County, Csongrád)",PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.2584354877471924,46.6883,20.02431,europe,4597.308354729358
"G218 (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022; ZhangCuiNature2021,2,"5,000-2,000 BP",9,32,0.2584664523601532,43.8001,82.51,asia,7192.254982983868
"Castillejo del Bonete (Castilla-La Mancha, Ciudad Real, Terrinches)",OlaldeReichScience2019,2,"5,000-2,000 BP",5,5,0.2585008442401886,38.5781,-2.8417,europe,6333.7980983968555
"Markotabödöge-Mohos-tóra-dűlő (Győr-Moson-Sopron County, Csorna)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.25850173830986023,47.688333,17.298056,europe,4826.980594055681
"Ostojicevo (North Banat District, Čoka Municipality, Ostojicevo)",LazaridisReichScience2022; PattersonReichNature2021,2,"5,000-2,000 BP",7,21,0.2585112154483795,45.888056,20.166667,europe,4531.807835803881
"El Sotillo (Basque Country, Álava, Laguardia)",LipsonReichNature2017; OlaldeReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",9,28,0.25856781005859375,42.5731538,-2.621938,europe,6229.6920126095465
"Arslantepe (Malatya, Battalgazi)",SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",4,6,0.2586204409599304,38.381944,38.361111,asia,3596.9945497257295
"Ashkelon (Southern District, Ashkelon)",FeldmanKrauseSciAdv2019,2,"5,000-2,000 BP",10,25,0.2586231529712677,31.666667,34.566667,asia,2833.606651550549
"Vetulonia (Tuscany, Grosseto)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",10,36,0.2586584687232971,42.920709,10.971394,europe,5120.239460903394
"Osterhofen-Altenmarkt (Bayern, Niederbayern, Deggendorf)",AllentoftWillerslevNature2015; OlaldeReichNature2018,2,"5,000-2,000 BP",4,5,0.25866496562957764,48.691,13.016,europe,5152.803331149826
"Hostivice (Central Bohemian Region, Prague-West District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,6,0.25866568088531494,50.080377,14.27686,europe,5164.63553865308
"Kesznyéten-Szérűskert (Borsod-Abaúj-Zemplén County, Tiszaújváros)",AkbariReichNature2026; MarciniakPerryPNAS2022,2,"5,000-2,000 BP",9,36,0.25866997241973877,47.9822,21.0604,europe,4649.50248024578
"Oy-Dzhaylau (Jambyl Region, Merki District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",7,21,0.2586876451969147,42.689433,73.117483,asia,6425.279488767568
"Dibbles Farm (England, Somerset, Christon)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.25872647762298584,51.313891,-2.885217,europe,6313.504323177161
"Uchkun (Tian Shan, Central Steppe, Naryn Region, Naryn)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",6,15,0.25873103737831116,41.4280556,75.3297222,asia,6595.039421688472
"Magdalenenberg (Baden-Württemberg, Villingen-Schwenningen)",GretzingerSchiffelsNatHumBehav2024,2,"5,000-2,000 BP",16,61,0.25875601172447205,48.04456368,8.443347259,europe,5428.994777347962
"Karlstrup (Sjælland, Solrød)",AllentoftWillerslevNature2015; McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",6,9,0.25880298018455505,55.550000000000004,12.209000000000001,europe,5684.416096906788
"Nepluyevsky Barrow Necropolis (Chelyabinsk Oblast, Kartaly District, Nepluyevka)",BlöcherBurgerPNAS2023,2,"5,000-2,000 BP",31,465,0.25881555676460266,52.904,60.12599999999999,asia,5918.369062136884
"Dzhoghaz (Berkaber) (Tavush Province, Ijevan Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.2588498592376709,41.06,45.13999999999999,asia,4216.248001721464
